"Year","OSHPD Facility Number","Facility Name","County Name","Expected Payer","Count","Total Inpatient Stays"
2013,"350784","HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","Other Government",2,2920
2013,"350784","HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","Self Pay",82,2920
2013,"361110","BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","Medicare",98,160
2013,"361110","BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","Medi-Cal",17,160
2013,"361110","BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","Private Coverage",32,160
2013,"361110","BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","Workers' Compensation",1,160
2013,"361110","BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","County Indigent Programs",1,160
2013,"361110","BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","Other Government",1,160
2013,"361110","BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","Self Pay",5,160
2013,"361110","BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","Other Payer",5,160
2013,"361144","CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","Medicare",2169,5118
2013,"361144","CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","Medi-Cal",1533,5118
2013,"361144","CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","Private Coverage",1115,5118
2013,"361144","CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","Workers' Compensation",29,5118
2013,"361144","CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","County Indigent Programs",30,5118
2013,"361144","CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","Other Government",18,5118
2013,"361144","CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","Self Pay",181,5118
2013,"361144","CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","Other Payer",43,5118
2013,"361166","MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","Medicare",1067,4457
2013,"361166","MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","Medi-Cal",2750,4457
2013,"361166","MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","Private Coverage",308,4457
2013,"361166","MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","Workers' Compensation",3,4457
2013,"361166","MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","Other Government",43,4457
2013,"361166","MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","Self Pay",252,4457
2013,"361166","MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","Other Payer",34,4457
2013,"361223","KAISER FND HOSP - FONTANA","SAN BERNARDINO","Medicare",10146,32925
2013,"361223","KAISER FND HOSP - FONTANA","SAN BERNARDINO","Medi-Cal",2219,32925
2013,"361223","KAISER FND HOSP - FONTANA","SAN BERNARDINO","Private Coverage",19633,32925
2013,"361223","KAISER FND HOSP - FONTANA","SAN BERNARDINO","Workers' Compensation",43,32925
2013,"361223","KAISER FND HOSP - FONTANA","SAN BERNARDINO","County Indigent Programs",1,32925
2013,"361223","KAISER FND HOSP - FONTANA","SAN BERNARDINO","Other Government",28,32925
2013,"361223","KAISER FND HOSP - FONTANA","SAN BERNARDINO","Self Pay",854,32925
2013,"361223","KAISER FND HOSP - FONTANA","SAN BERNARDINO","Other Payer",1,32925
2013,"361246","LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","Medicare",7911,33680
2013,"361246","LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","Medi-Cal",12681,33680
2013,"361246","LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","Private Coverage",9556,33680
2013,"361246","LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","Workers' Compensation",159,33680
2013,"361246","LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","County Indigent Programs",465,33680
2013,"361246","LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","Other Government",1778,33680
2013,"361246","LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","Other Indigent",74,33680
2013,"361246","LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","Self Pay",1023,33680
2013,"361246","LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","Other Payer",33,33680
2013,"361266","MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","Medicare",151,275
2013,"361266","MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","Medi-Cal",30,275
2013,"361266","MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","Private Coverage",58,275
2013,"361266","MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","Workers' Compensation",2,275
2013,"361266","MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","Other Government",12,275
2013,"361266","MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","Self Pay",22,275
2013,"361274","KINDRED HOSPITAL ONTARIO","SAN BERNARDINO","Medicare",739,892
2013,"361274","KINDRED HOSPITAL ONTARIO","SAN BERNARDINO","Medi-Cal",11,892
2013,"361274","KINDRED HOSPITAL ONTARIO","SAN BERNARDINO","Private Coverage",139,892
2013,"361274","KINDRED HOSPITAL ONTARIO","SAN BERNARDINO","Workers' Compensation",1,892
2013,"361274","KINDRED HOSPITAL ONTARIO","SAN BERNARDINO","Self Pay",2,892
2013,"361308","REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","Medicare",5469,14251
2013,"361308","REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","Medi-Cal",3353,14251
2013,"361308","REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","Private Coverage",5203,14251
2013,"361308","REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","Workers' Compensation",95,14251
2013,"361308","REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","Self Pay",131,14251
2013,"361318","SAN ANTONIO COMMUNITY HOSPITAL","SAN BERNARDINO","Medicare",6384,17468
2013,"361318","SAN ANTONIO COMMUNITY HOSPITAL","SAN BERNARDINO","Medi-Cal",1352,17468
2013,"361318","SAN ANTONIO COMMUNITY HOSPITAL","SAN BERNARDINO","Private Coverage",8412,17468
2013,"361318","SAN ANTONIO COMMUNITY HOSPITAL","SAN BERNARDINO","Workers' Compensation",80,17468
2013,"361318","SAN ANTONIO COMMUNITY HOSPITAL","SAN BERNARDINO","County Indigent Programs",7,17468
2013,"361318","SAN ANTONIO COMMUNITY HOSPITAL","SAN BERNARDINO","Other Government",362,17468
2013,"361318","SAN ANTONIO COMMUNITY HOSPITAL","SAN BERNARDINO","Self Pay",783,17468
2013,"361318","SAN ANTONIO COMMUNITY HOSPITAL","SAN BERNARDINO","Other Payer",88,17468
2013,"361323","COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","Medicare",2056,13393
2013,"361323","COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","Medi-Cal",8886,13393
2013,"361323","COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","Private Coverage",1097,13393
2013,"361323","COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","Workers' Compensation",4,13393
2013,"361323","COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","County Indigent Programs",1209,13393
2013,"361323","COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","Other Government",84,13393
2013,"361323","COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","Self Pay",57,13393
2013,"361339","ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","Medicare",6556,17730
2013,"361339","ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","Medi-Cal",5911,17730
2013,"361339","ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","Private Coverage",3920,17730
2013,"361339","ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","Workers' Compensation",126,17730
2013,"361339","ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","County Indigent Programs",414,17730
2013,"361339","ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","Other Government",340,17730
2013,"361339","ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","Self Pay",463,17730
2013,"361343","ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","Medicare",5970,18437
2013,"361343","ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","Medi-Cal",5378,18437
2013,"361343","ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","Private Coverage",4048,18437
2013,"361343","ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","Workers' Compensation",54,18437
2013,"361343","ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","County Indigent Programs",357,18437
2013,"361343","ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","Other Government",447,18437
2013,"361343","ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","Other Indigent",314,18437
2013,"361343","ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","Self Pay",1869,18437
2013,"361370","VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","Medicare",1600,7469
2013,"361370","VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","Medi-Cal",3926,7469
2013,"361370","VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","Private Coverage",1228,7469
2013,"361370","VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","Workers' Compensation",12,7469
2013,"361370","VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","County Indigent Programs",193,7469
2013,"361370","VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","Other Government",197,7469
2013,"361370","VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","Other Indigent",59,7469
2013,"361370","VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","Self Pay",190,7469
2013,"361370","VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","Other Payer",64,7469
2013,"361458","COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","Medicare",232,485
2013,"361458","COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","Medi-Cal",153,485
2013,"361458","COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","Private Coverage",50,485
2013,"361458","COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","Workers' Compensation",1,485
2013,"361458","COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","County Indigent Programs",1,485
2013,"361458","COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","Other Government",13,485
2013,"361458","COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","Other Indigent",19,485
2013,"361458","COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","Self Pay",16,485
2013,"362041","HI-DESERT MEDICAL CENTER","SAN BERNARDINO","Medicare",1056,4029
2013,"362041","HI-DESERT MEDICAL CENTER","SAN BERNARDINO","Medi-Cal",1280,4029
2013,"362041","HI-DESERT MEDICAL CENTER","SAN BERNARDINO","Private Coverage",1309,4029
2013,"362041","HI-DESERT MEDICAL CENTER","SAN BERNARDINO","Workers' Compensation",3,4029
2013,"362041","HI-DESERT MEDICAL CENTER","SAN BERNARDINO","County Indigent Programs",60,4029
2013,"362041","HI-DESERT MEDICAL CENTER","SAN BERNARDINO","Other Government",201,4029
2013,"362041","HI-DESERT MEDICAL CENTER","SAN BERNARDINO","Other Indigent",8,4029
2013,"362041","HI-DESERT MEDICAL CENTER","SAN BERNARDINO","Self Pay",110,4029
2013,"362041","HI-DESERT MEDICAL CENTER","SAN BERNARDINO","Other Payer",2,4029
2013,"364014","LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","Medicare",547,3865
2013,"364014","LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","Medi-Cal",1094,3865
2013,"364014","LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","Private Coverage",1582,3865
2013,"364014","LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","Workers' Compensation",5,3865
2013,"364014","LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","County Indigent Programs",94,3865
2013,"364014","LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","Other Government",112,3865
2013,"364014","LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","Other Indigent",88,3865
2013,"364014","LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","Self Pay",343,3865
2013,"364050","CANYON RIDGE HOSPITAL","SAN BERNARDINO","Medicare",372,5561
2013,"364050","CANYON RIDGE HOSPITAL","SAN BERNARDINO","Medi-Cal",1288,5561
2013,"364050","CANYON RIDGE HOSPITAL","SAN BERNARDINO","Private Coverage",3042,5561
2013,"364050","CANYON RIDGE HOSPITAL","SAN BERNARDINO","County Indigent Programs",663,5561
2013,"364050","CANYON RIDGE HOSPITAL","SAN BERNARDINO","Other Government",63,5561
2013,"364050","CANYON RIDGE HOSPITAL","SAN BERNARDINO","Other Indigent",55,5561
2013,"364050","CANYON RIDGE HOSPITAL","SAN BERNARDINO","Self Pay",78,5561
2013,"364121","BALLARD REHABILITATION HOSP","SAN BERNARDINO","Medicare",683,1120
2013,"364121","BALLARD REHABILITATION HOSP","SAN BERNARDINO","Medi-Cal",282,1120
2013,"364121","BALLARD REHABILITATION HOSP","SAN BERNARDINO","Private Coverage",125,1120
2013,"364121","BALLARD REHABILITATION HOSP","SAN BERNARDINO","Workers' Compensation",26,1120
2013,"364121","BALLARD REHABILITATION HOSP","SAN BERNARDINO","Self Pay",4,1120
2013,"364144","DESERT VALLEY HOSPITAL","SAN BERNARDINO","Medicare",4302,10084
2013,"364144","DESERT VALLEY HOSPITAL","SAN BERNARDINO","Medi-Cal",3298,10084
2013,"364144","DESERT VALLEY HOSPITAL","SAN BERNARDINO","Private Coverage",1319,10084
2013,"364144","DESERT VALLEY HOSPITAL","SAN BERNARDINO","Workers' Compensation",13,10084
2013,"364144","DESERT VALLEY HOSPITAL","SAN BERNARDINO","Other Government",229,10084
2013,"364144","DESERT VALLEY HOSPITAL","SAN BERNARDINO","Self Pay",847,10084
2013,"364144","DESERT VALLEY HOSPITAL","SAN BERNARDINO","Other Payer",76,10084
2013,"364188","KINDRED HOSPITAL RANCHO","SAN BERNARDINO","Medicare",491,758
2013,"364188","KINDRED HOSPITAL RANCHO","SAN BERNARDINO","Medi-Cal",19,758
2013,"364188","KINDRED HOSPITAL RANCHO","SAN BERNARDINO","Private Coverage",112,758
2013,"364188","KINDRED HOSPITAL RANCHO","SAN BERNARDINO","Workers' Compensation",134,758
2013,"364188","KINDRED HOSPITAL RANCHO","SAN BERNARDINO","Self Pay",2,758
2013,"364231","ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","Medicare",2487,25348
2013,"364231","ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","Medi-Cal",12004,25348
2013,"364231","ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","Private Coverage",1854,25348
2013,"364231","ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","Workers' Compensation",83,25348
2013,"364231","ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","County Indigent Programs",4346,25348
2013,"364231","ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","Other Government",542,25348
2013,"364231","ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","Self Pay",4032,25348
2013,"364430","BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Medicare",1054,2681
2013,"364430","BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Medi-Cal",925,2681
2013,"364430","BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Private Coverage",378,2681
2013,"364430","BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Workers' Compensation",4,2681
2013,"364430","BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","County Indigent Programs",56,2681
2013,"364430","BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Other Government",106,2681
2013,"364430","BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Other Indigent",18,2681
2013,"364430","BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Self Pay",77,2681
2013,"364430","BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Other Payer",63,2681
2013,"370652","ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Medicare",3305,6648
2013,"370652","ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Medi-Cal",1267,6648
2013,"370652","ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Private Coverage",618,6648
2013,"370652","ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Workers' Compensation",111,6648
2013,"370652","ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","County Indigent Programs",381,6648
2013,"370652","ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Other Government",811,6648
2013,"370652","ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Other Indigent",2,6648
2013,"370652","ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Self Pay",150,6648
2013,"370652","ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Other Payer",3,6648
2013,"370673","RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","Medicare",75,17915
2013,"370673","RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","Medi-Cal",5261,17915
2013,"370673","RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","Private Coverage",6413,17915
2013,"370673","RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","Other Government",4966,17915
2013,"370673","RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","Self Pay",1199,17915
2013,"370673","RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","Other Payer",1,17915
2013,"370689","SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Medicare",1552,2694
2013,"370689","SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Medi-Cal",203,2694
2013,"370689","SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Private Coverage",774,2694
2013,"370689","SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Workers' Compensation",42,2694
2013,"370689","SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","County Indigent Programs",74,2694
2013,"370689","SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Other Government",13,2694
2013,"370689","SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Self Pay",36,2694
2013,"370694","SHARP MEMORIAL HOSPITAL","SAN DIEGO","Medicare",9215,19136
2013,"370694","SHARP MEMORIAL HOSPITAL","SAN DIEGO","Medi-Cal",1878,19136
2013,"370694","SHARP MEMORIAL HOSPITAL","SAN DIEGO","Private Coverage",5978,19136
2013,"370694","SHARP MEMORIAL HOSPITAL","SAN DIEGO","Workers' Compensation",328,19136
2013,"370694","SHARP MEMORIAL HOSPITAL","SAN DIEGO","County Indigent Programs",899,19136
2013,"370694","SHARP MEMORIAL HOSPITAL","SAN DIEGO","Other Government",204,19136
2013,"370694","SHARP MEMORIAL HOSPITAL","SAN DIEGO","Self Pay",613,19136
2013,"370694","SHARP MEMORIAL HOSPITAL","SAN DIEGO","Other Payer",21,19136
2013,"370695","SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Medicare",46,19780
2013,"370695","SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Medi-Cal",6110,19780
2013,"370695","SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Private Coverage",11918,19780
2013,"370695","SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Workers' Compensation",1,19780
2013,"370695","SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","County Indigent Programs",18,19780
2013,"370695","SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Other Government",767,19780
2013,"370695","SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Self Pay",920,19780
2013,"370705","FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Medicare",1270,2823
2013,"370705","FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Medi-Cal",586,2823
2013,"370705","FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Private Coverage",736,2823
2013,"370705","FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Workers' Compensation",2,2823
2013,"370705","FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Other Government",154,2823
2013,"370705","FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Other Indigent",1,2823
2013,"370705","FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Self Pay",65,2823
2013,"370705","FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Other Payer",9,2823
2013,"370714","GROSSMONT HOSPITAL","SAN DIEGO","Medicare",12213,32541
2013,"370714","GROSSMONT HOSPITAL","SAN DIEGO","Medi-Cal",10371,32541
2013,"370714","GROSSMONT HOSPITAL","SAN DIEGO","Private Coverage",5780,32541
2013,"370714","GROSSMONT HOSPITAL","SAN DIEGO","Workers' Compensation",96,32541
2013,"370714","GROSSMONT HOSPITAL","SAN DIEGO","County Indigent Programs",2228,32541
2013,"370714","GROSSMONT HOSPITAL","SAN DIEGO","Other Government",415,32541
2013,"370714","GROSSMONT HOSPITAL","SAN DIEGO","Self Pay",1438,32541
2013,"370721","KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Medicare",490,613
2013,"370721","KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Medi-Cal",6,613
2013,"370721","KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Private Coverage",110,613
2013,"370721","KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Workers' Compensation",2,613
2013,"370721","KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Self Pay",5,613
2013,"370730","KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Medicare",9913,27845
2013,"370730","KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Medi-Cal",1191,27845
2013,"370730","KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Private Coverage",16360,27845
2013,"370730","KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Workers' Compensation",44,27845
2013,"370730","KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Other Government",11,27845
2013,"370730","KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Self Pay",324,27845
2013,"370730","KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Other Payer",2,27845
2013,"370744","SCRIPPS MERCY HOSPITAL","SAN DIEGO","Medicare",13410,36144
2013,"370744","SCRIPPS MERCY HOSPITAL","SAN DIEGO","Medi-Cal",9689,36144
2013,"370744","SCRIPPS MERCY HOSPITAL","SAN DIEGO","Private Coverage",6362,36144
2013,"370744","SCRIPPS MERCY HOSPITAL","SAN DIEGO","Workers' Compensation",381,36144
2013,"370744","SCRIPPS MERCY HOSPITAL","SAN DIEGO","County Indigent Programs",2597,36144
2013,"370744","SCRIPPS MERCY HOSPITAL","SAN DIEGO","Other Government",353,36144
2013,"370744","SCRIPPS MERCY HOSPITAL","SAN DIEGO","Self Pay",3350,36144
2013,"370744","SCRIPPS MERCY HOSPITAL","SAN DIEGO","Other Payer",2,36144
2013,"370745","SHARP MESA VISTA HOSPITAL","SAN DIEGO","Medicare",1000,5795
2013,"370745","SHARP MESA VISTA HOSPITAL","SAN DIEGO","Medi-Cal",403,5795
2013,"370745","SHARP MESA VISTA HOSPITAL","SAN DIEGO","Private Coverage",3590,5795
2013,"370745","SHARP MESA VISTA HOSPITAL","SAN DIEGO","Workers' Compensation",13,5795
2013,"370745","SHARP MESA VISTA HOSPITAL","SAN DIEGO","County Indigent Programs",95,5795
2013,"370745","SHARP MESA VISTA HOSPITAL","SAN DIEGO","Other Government",204,5795
2013,"370745","SHARP MESA VISTA HOSPITAL","SAN DIEGO","Self Pay",471,5795
2013,"370745","SHARP MESA VISTA HOSPITAL","SAN DIEGO","Other Payer",19,5795
2013,"370749","ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Medicare",1484,2444
2013,"370749","ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Medi-Cal",156,2444
2013,"370749","ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Private Coverage",404,2444
2013,"370749","ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Workers' Compensation",2,2444
2013,"370749","ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Other Government",318,2444
2013,"370749","ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Self Pay",53,2444
2013,"370749","ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Other Payer",27,2444
2013,"370755","PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","Medicare",9890,25819
2013,"370755","PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","Medi-Cal",5827,25819
2013,"370755","PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","Private Coverage",7468,25819
2013,"370755","PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","Workers' Compensation",169,25819
2013,"370755","PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","County Indigent Programs",1384,25819
2013,"370755","PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","Other Government",280,25819
2013,"370755","PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","Self Pay",801,25819
2013,"370759","PARADISE VALLEY HOSPITAL","SAN DIEGO","Medicare",4545,9876
2013,"370759","PARADISE VALLEY HOSPITAL","SAN DIEGO","Medi-Cal",1714,9876
2013,"370759","PARADISE VALLEY HOSPITAL","SAN DIEGO","Private Coverage",420,9876
2013,"370759","PARADISE VALLEY HOSPITAL","SAN DIEGO","Workers' Compensation",6,9876
2013,"370759","PARADISE VALLEY HOSPITAL","SAN DIEGO","County Indigent Programs",846,9876
2013,"370759","PARADISE VALLEY HOSPITAL","SAN DIEGO","Other Government",114,9876
2013,"370759","PARADISE VALLEY HOSPITAL","SAN DIEGO","Other Indigent",168,9876
2013,"370759","PARADISE VALLEY HOSPITAL","SAN DIEGO","Self Pay",2063,9876
2013,"370771","SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","Medicare",5941,19971
2013,"370771","SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","Medi-Cal",567,19971
2013,"370771","SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","Private Coverage",11716,19971
