Residence State,Residence State Code,UCD - ICD Sub-Chapter,UCD - ICD Sub-Chapter Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths
New Jersey,34,Mental and behavioural disorders due to psychoactive substance use,F10-F19,25-34 years,25-34,32
New Jersey,34,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,62
New Jersey,34,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,84
New Jersey,34,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,113
New Jersey,34,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,55
New Jersey,34,Mental and behavioural disorders due to psychoactive substance use,F10-F19,75-84 years,75-84,13
New Jersey,34,"Schizophrenia, schizotypal and delusional disorders",F20-F29,65-74 years,65-74,13
New Jersey,34,Systemic atrophies primarily affecting the central nervous system,G10-G14,45-54 years,45-54,21
New Jersey,34,Systemic atrophies primarily affecting the central nervous system,G10-G14,55-64 years,55-64,51
New Jersey,34,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,63
New Jersey,34,Systemic atrophies primarily affecting the central nervous system,G10-G14,75-84 years,75-84,62
New Jersey,34,Systemic atrophies primarily affecting the central nervous system,G10-G14,85+ years,85+,15
New Jersey,34,Extrapyramidal and movement disorders,G20-G25,55-64 years,55-64,13
New Jersey,34,Extrapyramidal and movement disorders,G20-G25,65-74 years,65-74,172
New Jersey,34,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,411
New Jersey,34,Extrapyramidal and movement disorders,G20-G25,85+ years,85+,360
New Jersey,34,Other degenerative diseases of the nervous system,G30-G31,55-64 years,55-64,43
New Jersey,34,Other degenerative diseases of the nervous system,G30-G31,65-74 years,65-74,177
New Jersey,34,Other degenerative diseases of the nervous system,G30-G31,75-84 years,75-84,781
New Jersey,34,Other degenerative diseases of the nervous system,G30-G31,85+ years,85+,2388
New Jersey,34,Demyelinating diseases of the central nervous system,G35-G37,55-64 years,55-64,28
New Jersey,34,Demyelinating diseases of the central nervous system,G35-G37,65-74 years,65-74,35
New Jersey,34,Demyelinating diseases of the central nervous system,G35-G37,75-84 years,75-84,27
New Jersey,34,Episodic and paroxysmal disorders,G40-G47,45-54 years,45-54,13
New Jersey,34,Episodic and paroxysmal disorders,G40-G47,55-64 years,55-64,13
New Jersey,34,Episodic and paroxysmal disorders,G40-G47,65-74 years,65-74,19
New Jersey,34,Episodic and paroxysmal disorders,G40-G47,75-84 years,75-84,22
New Jersey,34,Episodic and paroxysmal disorders,G40-G47,85+ years,85+,19
New Jersey,34,Diseases of myoneural junction and muscle,G70-G72,75-84 years,75-84,12
New Jersey,34,Diseases of myoneural junction and muscle,G70-G72,85+ years,85+,18
New Jersey,34,Cerebral palsy and other paralytic syndromes,G80-G83,55-64 years,55-64,16
New Jersey,34,Cerebral palsy and other paralytic syndromes,G80-G83,65-74 years,65-74,13
New Jersey,34,Other disorders of the nervous system,G90-G98,25-34 years,25-34,13
New Jersey,34,Other disorders of the nervous system,G90-G98,35-44 years,35-44,22
New Jersey,34,Other disorders of the nervous system,G90-G98,45-54 years,45-54,45
New Jersey,34,Other disorders of the nervous system,G90-G98,55-64 years,55-64,107
New Jersey,34,Other disorders of the nervous system,G90-G98,65-74 years,65-74,103
New Jersey,34,Other disorders of the nervous system,G90-G98,75-84 years,75-84,84
New Jersey,34,Other disorders of the nervous system,G90-G98,85+ years,85+,80
New Jersey,34,Chronic rheumatic heart diseases,I05-I09,65-74 years,65-74,13
New Jersey,34,Chronic rheumatic heart diseases,I05-I09,75-84 years,75-84,21
New Jersey,34,Chronic rheumatic heart diseases,I05-I09,85+ years,85+,27
New Jersey,34,Hypertensive diseases,I10-I15,25-34 years,25-34,14
New Jersey,34,Hypertensive diseases,I10-I15,35-44 years,35-44,45
New Jersey,34,Hypertensive diseases,I10-I15,45-54 years,45-54,126
New Jersey,34,Hypertensive diseases,I10-I15,55-64 years,55-64,293
New Jersey,34,Hypertensive diseases,I10-I15,65-74 years,65-74,403
New Jersey,34,Hypertensive diseases,I10-I15,75-84 years,75-84,436
New Jersey,34,Hypertensive diseases,I10-I15,85+ years,85+,955
New Jersey,34,Ischaemic heart diseases,I20-I25,25-34 years,25-34,15
New Jersey,34,Ischaemic heart diseases,I20-I25,35-44 years,35-44,106
New Jersey,34,Ischaemic heart diseases,I20-I25,45-54 years,45-54,402
New Jersey,34,Ischaemic heart diseases,I20-I25,55-64 years,55-64,1110
New Jersey,34,Ischaemic heart diseases,I20-I25,65-74 years,65-74,1851
New Jersey,34,Ischaemic heart diseases,I20-I25,75-84 years,75-84,2388
New Jersey,34,Ischaemic heart diseases,I20-I25,85+ years,85+,3713
New Jersey,34,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,35-44 years,35-44,10
New Jersey,34,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,45-54 years,45-54,29
New Jersey,34,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,55-64 years,55-64,54
New Jersey,34,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,65-74 years,65-74,89
New Jersey,34,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,75-84 years,75-84,110
New Jersey,34,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,85+ years,85+,135
New Jersey,34,Other forms of heart disease,I30-I51,15-24 years,15-24,11
New Jersey,34,Other forms of heart disease,I30-I51,25-34 years,25-34,49
New Jersey,34,Other forms of heart disease,I30-I51,35-44 years,35-44,103
New Jersey,34,Other forms of heart disease,I30-I51,45-54 years,45-54,239
New Jersey,34,Other forms of heart disease,I30-I51,55-64 years,55-64,567
New Jersey,34,Other forms of heart disease,I30-I51,65-74 years,65-74,1009
New Jersey,34,Other forms of heart disease,I30-I51,75-84 years,75-84,1609
New Jersey,34,Other forms of heart disease,I30-I51,85+ years,85+,3487
New Jersey,34,Cerebrovascular diseases,I60-I69,25-34 years,25-34,11
New Jersey,34,Cerebrovascular diseases,I60-I69,35-44 years,35-44,61
New Jersey,34,Cerebrovascular diseases,I60-I69,45-54 years,45-54,121
New Jersey,34,Cerebrovascular diseases,I60-I69,55-64 years,55-64,329
New Jersey,34,Cerebrovascular diseases,I60-I69,65-74 years,65-74,604
New Jersey,34,Cerebrovascular diseases,I60-I69,75-84 years,75-84,1019
New Jersey,34,Cerebrovascular diseases,I60-I69,85+ years,85+,1603
New Jersey,34,"Diseases of arteries, arterioles and capillaries",I70-I78,45-54 years,45-54,27
New Jersey,34,"Diseases of arteries, arterioles and capillaries",I70-I78,55-64 years,55-64,58
New Jersey,34,"Diseases of arteries, arterioles and capillaries",I70-I78,65-74 years,65-74,115
New Jersey,34,"Diseases of arteries, arterioles and capillaries",I70-I78,75-84 years,75-84,146
New Jersey,34,"Diseases of arteries, arterioles and capillaries",I70-I78,85+ years,85+,243
New Jersey,34,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,35-44 years,35-44,12
New Jersey,34,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,45-54 years,45-54,24
New Jersey,34,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,55-64 years,55-64,23
New Jersey,34,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,65-74 years,65-74,13
New Jersey,34,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,75-84 years,75-84,13
New Jersey,34,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,85+ years,85+,23
New Jersey,34,Other and unspecified disorders of the circulatory system,I95-I99,65-74 years,65-74,14
New Jersey,34,Other and unspecified disorders of the circulatory system,I95-I99,75-84 years,75-84,10
New Jersey,34,Other and unspecified disorders of the circulatory system,I95-I99,85+ years,85+,11
New Jersey,34,Influenza and pneumonia,J09-J18,35-44 years,35-44,20
New Jersey,34,Influenza and pneumonia,J09-J18,45-54 years,45-54,43
New Jersey,34,Influenza and pneumonia,J09-J18,55-64 years,55-64,115
New Jersey,34,Influenza and pneumonia,J09-J18,65-74 years,65-74,206
New Jersey,34,Influenza and pneumonia,J09-J18,75-84 years,75-84,294
New Jersey,34,Influenza and pneumonia,J09-J18,85+ years,85+,463
New Jersey,34,Chronic lower respiratory diseases,J40-J47,25-34 years,25-34,15
New Jersey,34,Chronic lower respiratory diseases,J40-J47,35-44 years,35-44,23
New Jersey,34,Chronic lower respiratory diseases,J40-J47,45-54 years,45-54,60
New Jersey,34,Chronic lower respiratory diseases,J40-J47,55-64 years,55-64,232
New Jersey,34,Chronic lower respiratory diseases,J40-J47,65-74 years,65-74,531
New Jersey,34,Chronic lower respiratory diseases,J40-J47,75-84 years,75-84,751
New Jersey,34,Chronic lower respiratory diseases,J40-J47,85+ years,85+,851
New Jersey,34,Lung diseases due to external agents,J60-J70,45-54 years,45-54,17
New Jersey,34,Lung diseases due to external agents,J60-J70,55-64 years,55-64,57
New Jersey,34,Lung diseases due to external agents,J60-J70,65-74 years,65-74,110
New Jersey,34,Lung diseases due to external agents,J60-J70,75-84 years,75-84,201
New Jersey,34,Lung diseases due to external agents,J60-J70,85+ years,85+,343
New Jersey,34,Other respiratory diseases principally affecting the interstitium,J80-J84,45-54 years,45-54,22
New Jersey,34,Other respiratory diseases principally affecting the interstitium,J80-J84,55-64 years,55-64,51
New Jersey,34,Other respiratory diseases principally affecting the interstitium,J80-J84,65-74 years,65-74,109
New Jersey,34,Other respiratory diseases principally affecting the interstitium,J80-J84,75-84 years,75-84,211
New Jersey,34,Other respiratory diseases principally affecting the interstitium,J80-J84,85+ years,85+,185
New Jersey,34,Other diseases of pleura,J90-J94,55-64 years,55-64,10
New Jersey,34,Other diseases of pleura,J90-J94,65-74 years,65-74,19
New Jersey,34,Other diseases of pleura,J90-J94,75-84 years,75-84,26
New Jersey,34,Other diseases of pleura,J90-J94,85+ years,85+,44
New Jersey,34,Other diseases of the respiratory system,J96-J98,35-44 years,35-44,22
New Jersey,34,Other diseases of the respiratory system,J96-J98,45-54 years,45-54,45
New Jersey,34,Other diseases of the respiratory system,J96-J98,55-64 years,55-64,116
New Jersey,34,Other diseases of the respiratory system,J96-J98,65-74 years,65-74,230
New Jersey,34,Other diseases of the respiratory system,J96-J98,75-84 years,75-84,314
New Jersey,34,Other diseases of the respiratory system,J96-J98,85+ years,85+,380
New Jersey,34,"Diseases of oesophagus, stomach and duodenum",K20-K31,45-54 years,45-54,10
New Jersey,34,"Diseases of oesophagus, stomach and duodenum",K20-K31,55-64 years,55-64,18
New Jersey,34,"Diseases of oesophagus, stomach and duodenum",K20-K31,65-74 years,65-74,24
New Jersey,34,"Diseases of oesophagus, stomach and duodenum",K20-K31,75-84 years,75-84,34
New Jersey,34,"Diseases of oesophagus, stomach and duodenum",K20-K31,85+ years,85+,62
New Jersey,34,Hernia,K40-K46,65-74 years,65-74,11
New Jersey,34,Hernia,K40-K46,85+ years,85+,18
New Jersey,34,Other diseases of intestines,K55-K63,35-44 years,35-44,12
New Jersey,34,Other diseases of intestines,K55-K63,45-54 years,45-54,14
New Jersey,34,Other diseases of intestines,K55-K63,55-64 years,55-64,56
New Jersey,34,Other diseases of intestines,K55-K63,65-74 years,65-74,110
New Jersey,34,Other diseases of intestines,K55-K63,75-84 years,75-84,177
New Jersey,34,Other diseases of intestines,K55-K63,85+ years,85+,220
New Jersey,34,Diseases of peritoneum,K65-K66,55-64 years,55-64,17
New Jersey,34,Diseases of peritoneum,K65-K66,65-74 years,65-74,17
New Jersey,34,Diseases of peritoneum,K65-K66,75-84 years,75-84,23
New Jersey,34,Diseases of peritoneum,K65-K66,85+ years,85+,13
New Jersey,34,Diseases of liver,K70-K76,25-34 years,25-34,34
New Jersey,34,Diseases of liver,K70-K76,35-44 years,35-44,143
New Jersey,34,Diseases of liver,K70-K76,45-54 years,45-54,259
New Jersey,34,Diseases of liver,K70-K76,55-64 years,55-64,426
New Jersey,34,Diseases of liver,K70-K76,65-74 years,65-74,341
New Jersey,34,Diseases of liver,K70-K76,75-84 years,75-84,189
New Jersey,34,Diseases of liver,K70-K76,85+ years,85+,80
New Jersey,34,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,35-44 years,35-44,13
New Jersey,34,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,45-54 years,45-54,20
New Jersey,34,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,55-64 years,55-64,29
New Jersey,34,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,65-74 years,65-74,49
New Jersey,34,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,75-84 years,75-84,52
New Jersey,34,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,85+ years,85+,79
New Jersey,34,Other diseases of the digestive system,K90-K92,45-54 years,45-54,17
New Jersey,34,Other diseases of the digestive system,K90-K92,55-64 years,55-64,39
New Jersey,34,Other diseases of the digestive system,K90-K92,65-74 years,65-74,53
New Jersey,34,Other diseases of the digestive system,K90-K92,75-84 years,75-84,98
New Jersey,34,Other diseases of the digestive system,K90-K92,85+ years,85+,143
New Jersey,34,Infections of the skin and subcutaneous tissue,L00-L08,55-64 years,55-64,12
New Jersey,34,Infections of the skin and subcutaneous tissue,L00-L08,65-74 years,65-74,21
New Jersey,34,Infections of the skin and subcutaneous tissue,L00-L08,75-84 years,75-84,16
New Jersey,34,Infections of the skin and subcutaneous tissue,L00-L08,85+ years,85+,17
New Jersey,34,Other disorders of the skin and subcutaneous tissue,L80-L98,65-74 years,65-74,14
New Jersey,34,Other disorders of the skin and subcutaneous tissue,L80-L98,75-84 years,75-84,22
New Jersey,34,Other disorders of the skin and subcutaneous tissue,L80-L98,85+ years,85+,16
New Jersey,34,Arthropathies,M00-M25,65-74 years,65-74,19
New Jersey,34,Arthropathies,M00-M25,75-84 years,75-84,29
New Jersey,34,Arthropathies,M00-M25,85+ years,85+,28
New Jersey,34,Systemic connective tissue disorders,M30-M35,45-54 years,45-54,15
New Jersey,34,Systemic connective tissue disorders,M30-M35,55-64 years,55-64,11
New Jersey,34,Systemic connective tissue disorders,M30-M35,65-74 years,65-74,24
New Jersey,34,Systemic connective tissue disorders,M30-M35,75-84 years,75-84,14
New Jersey,34,Systemic connective tissue disorders,M30-M35,85+ years,85+,11
New Jersey,34,Dorsopathies,M40-M54,65-74 years,65-74,12
New Jersey,34,Dorsopathies,M40-M54,85+ years,85+,12
New Jersey,34,Soft tissue disorders,M60-M79,55-64 years,55-64,10
New Jersey,34,Soft tissue disorders,M60-M79,65-74 years,65-74,13
New Jersey,34,Soft tissue disorders,M60-M79,75-84 years,75-84,14
New Jersey,34,Soft tissue disorders,M60-M79,85+ years,85+,19
New Jersey,34,Osteopathies and chondropathies,M80-M94,65-74 years,65-74,15
New Jersey,34,Osteopathies and chondropathies,M80-M94,75-84 years,75-84,23
New Jersey,34,Osteopathies and chondropathies,M80-M94,85+ years,85+,39
New Jersey,34,Renal tubulo-interstitial diseases,N10-N15,65-74 years,65-74,10
New Jersey,34,Renal tubulo-interstitial diseases,N10-N15,75-84 years,75-84,14
New Jersey,34,Renal tubulo-interstitial diseases,N10-N15,85+ years,85+,15
New Jersey,34,Renal failure,N17-N19,35-44 years,35-44,26
New Jersey,34,Renal failure,N17-N19,45-54 years,45-54,53
New Jersey,34,Renal failure,N17-N19,55-64 years,55-64,130
New Jersey,34,Renal failure,N17-N19,65-74 years,65-74,350
New Jersey,34,Renal failure,N17-N19,75-84 years,75-84,469
New Jersey,34,Renal failure,N17-N19,85+ years,85+,592
New Jersey,34,Other disorders of kidney and ureter,N25-N28,55-64 years,55-64,11
New Jersey,34,Other disorders of kidney and ureter,N25-N28,65-74 years,65-74,20
New Jersey,34,Other disorders of kidney and ureter,N25-N28,75-84 years,75-84,32
New Jersey,34,Other disorders of kidney and ureter,N25-N28,85+ years,85+,42
New Jersey,34,Other diseases of urinary system,N30-N39,45-54 years,45-54,10
New Jersey,34,Other diseases of urinary system,N30-N39,55-64 years,55-64,24
New Jersey,34,Other diseases of urinary system,N30-N39,65-74 years,65-74,58
New Jersey,34,Other diseases of urinary system,N30-N39,75-84 years,75-84,86
New Jersey,34,Other diseases of urinary system,N30-N39,85+ years,85+,159
New Jersey,34,"Other obstetric conditions, not elsewhere classified",O95-O99,25-34 years,25-34,12
New Jersey,34,"Other obstetric conditions, not elsewhere classified",O95-O99,35-44 years,35-44,17
New Jersey,34,"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery",P00-P04,< 1 year,1,25
New Jersey,34,Disorders related to length of gestation and fetal growth,P05-P08,< 1 year,1,47
New Jersey,34,Respiratory and cardiovascular disorders specific to the perinatal period,P20-P29,< 1 year,1,60
New Jersey,34,Infections specific to the perinatal period,P35-P39,< 1 year,1,17
New Jersey,34,Haemorrhagic and haematological disorders of newborn,P50-P61,< 1 year,1,12
New Jersey,34,Digestive system disorders of newborn,P76-P78,< 1 year,1,11
New Jersey,34,Other disorders originating in the perinatal period,P90-P96,< 1 year,1,12
New Jersey,34,Congenital malformations of the nervous system,Q00-Q07,< 1 year,1,15
New Jersey,34,Congenital malformations of the circulatory system,Q20-Q28,< 1 year,1,14
New Jersey,34,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,55-64 years,55-64,16
New Jersey,34,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,45-54 years,45-54,10
New Jersey,34,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,55-64 years,55-64,28
New Jersey,34,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,65-74 years,65-74,52
New Jersey,34,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,75-84 years,75-84,74
New Jersey,34,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,85+ years,85+,102
New Jersey,34,Symptoms and signs involving the digestive system and abdomen,R10-R19,85+ years,85+,18
New Jersey,34,General symptoms and signs,R50-R68,35-44 years,35-44,14
New Jersey,34,General symptoms and signs,R50-R68,45-54 years,45-54,14
New Jersey,34,General symptoms and signs,R50-R68,55-64 years,55-64,46
New Jersey,34,General symptoms and signs,R50-R68,65-74 years,65-74,73
New Jersey,34,General symptoms and signs,R50-R68,75-84 years,75-84,124
New Jersey,34,General symptoms and signs,R50-R68,85+ years,85+,256
New Jersey,34,Ill-defined and unknown causes of mortality,R95-R99,< 1 year,1,41
New Jersey,34,Ill-defined and unknown causes of mortality,R95-R99,25-34 years,25-34,30
New Jersey,34,Ill-defined and unknown causes of mortality,R95-R99,35-44 years,35-44,31
New Jersey,34,Ill-defined and unknown causes of mortality,R95-R99,45-54 years,45-54,51
New Jersey,34,Ill-defined and unknown causes of mortality,R95-R99,55-64 years,55-64,56
New Jersey,34,Ill-defined and unknown causes of mortality,R95-R99,65-74 years,65-74,51
New Jersey,34,Ill-defined and unknown causes of mortality,R95-R99,75-84 years,75-84,28
New Jersey,34,Ill-defined and unknown causes of mortality,R95-R99,85+ years,85+,31
New Jersey,34,Provisional assignment of new diseases of uncertain etiology,U00-U49,15-24 years,15-24,16
New Jersey,34,Provisional assignment of new diseases of uncertain etiology,U00-U49,25-34 years,25-34,89
New Jersey,34,Provisional assignment of new diseases of uncertain etiology,U00-U49,35-44 years,35-44,213
New Jersey,34,Provisional assignment of new diseases of uncertain etiology,U00-U49,45-54 years,45-54,598
New Jersey,34,Provisional assignment of new diseases of uncertain etiology,U00-U49,55-64 years,55-64,1404
New Jersey,34,Provisional assignment of new diseases of uncertain etiology,U00-U49,65-74 years,65-74,1968
New Jersey,34,Provisional assignment of new diseases of uncertain etiology,U00-U49,75-84 years,75-84,2117
New Jersey,34,Provisional assignment of new diseases of uncertain etiology,U00-U49,85+ years,85+,2015
New Jersey,34,Transport accidents,V01-V99,5-14 years,5-14,13
New Jersey,34,Transport accidents,V01-V99,15-24 years,15-24,109
New Jersey,34,Transport accidents,V01-V99,25-34 years,25-34,153
New Jersey,34,Transport accidents,V01-V99,35-44 years,35-44,108
New Jersey,34,Transport accidents,V01-V99,45-54 years,45-54,85
New Jersey,34,Transport accidents,V01-V99,55-64 years,55-64,106
New Jersey,34,Transport accidents,V01-V99,65-74 years,65-74,83
New Jersey,34,Transport accidents,V01-V99,75-84 years,75-84,62
New Jersey,34,Transport accidents,V01-V99,85+ years,85+,24
New Jersey,34,Other external causes of accidental injury,W00-X59,< 1 year,1,12
New Jersey,34,Other external causes of accidental injury,W00-X59,1-4 years,1-4,16
New Jersey,34,Other external causes of accidental injury,W00-X59,5-14 years,5-14,13
New Jersey,34,Other external causes of accidental injury,W00-X59,15-24 years,15-24,166
New Jersey,34,Other external causes of accidental injury,W00-X59,25-34 years,25-34,650
New Jersey,34,Other external causes of accidental injury,W00-X59,35-44 years,35-44,767
New Jersey,34,Other external causes of accidental injury,W00-X59,45-54 years,45-54,800
New Jersey,34,Other external causes of accidental injury,W00-X59,55-64 years,55-64,803
New Jersey,34,Other external causes of accidental injury,W00-X59,65-74 years,65-74,339
New Jersey,34,Other external causes of accidental injury,W00-X59,75-84 years,75-84,292
New Jersey,34,Other external causes of accidental injury,W00-X59,85+ years,85+,442
New Jersey,34,Intentional self-harm,X60-X84,15-24 years,15-24,86
New Jersey,34,Intentional self-harm,X60-X84,25-34 years,25-34,97
New Jersey,34,Intentional self-harm,X60-X84,35-44 years,35-44,108
New Jersey,34,Intentional self-harm,X60-X84,45-54 years,45-54,128
New Jersey,34,Intentional self-harm,X60-X84,55-64 years,55-64,130
New Jersey,34,Intentional self-harm,X60-X84,65-74 years,65-74,70
New Jersey,34,Intentional self-harm,X60-X84,75-84 years,75-84,39
New Jersey,34,Intentional self-harm,X60-X84,85+ years,85+,24
New Jersey,34,Assault,X85-Y09,< 1 year,1,10
New Jersey,34,Assault,X85-Y09,15-24 years,15-24,89
New Jersey,34,Assault,X85-Y09,25-34 years,25-34,121
New Jersey,34,Assault,X85-Y09,35-44 years,35-44,90
New Jersey,34,Assault,X85-Y09,45-54 years,45-54,36
New Jersey,34,Assault,X85-Y09,55-64 years,55-64,25
New Jersey,34,Event of undetermined intent,Y10-Y34,25-34 years,25-34,16
New Jersey,34,Event of undetermined intent,Y10-Y34,35-44 years,35-44,11
New Jersey,34,Event of undetermined intent,Y10-Y34,45-54 years,45-54,21
New Jersey,34,Event of undetermined intent,Y10-Y34,55-64 years,55-64,16
New Jersey,34,Complications of medical and surgical care,Y40-Y84,45-54 years,45-54,14
New Jersey,34,Complications of medical and surgical care,Y40-Y84,55-64 years,55-64,27
New Jersey,34,Complications of medical and surgical care,Y40-Y84,65-74 years,65-74,42
New Jersey,34,Complications of medical and surgical care,Y40-Y84,75-84 years,75-84,39
New Jersey,34,Complications of medical and surgical care,Y40-Y84,85+ years,85+,18
New Jersey,34,Sequelae of external causes of morbidity and mortality,Y85-Y89,85+ years,85+,10
New Mexico,35,Intestinal infectious diseases,A00-A09,65-74 years,65-74,12
New Mexico,35,Intestinal infectious diseases,A00-A09,75-84 years,75-84,14
New Mexico,35,Intestinal infectious diseases,A00-A09,85+ years,85+,18
New Mexico,35,Other bacterial diseases,A30-A49,35-44 years,35-44,17
New Mexico,35,Other bacterial diseases,A30-A49,45-54 years,45-54,25
New Mexico,35,Other bacterial diseases,A30-A49,55-64 years,55-64,46
New Mexico,35,Other bacterial diseases,A30-A49,65-74 years,65-74,59
New Mexico,35,Other bacterial diseases,A30-A49,75-84 years,75-84,47
New Mexico,35,Other bacterial diseases,A30-A49,85+ years,85+,53
New Mexico,35,Viral hepatitis,B15-B19,55-64 years,55-64,17
New Mexico,35,Viral hepatitis,B15-B19,65-74 years,65-74,15
New Mexico,35,Malignant neoplasms,C00-C97,25-34 years,25-34,28
New Mexico,35,Malignant neoplasms,C00-C97,35-44 years,35-44,68
New Mexico,35,Malignant neoplasms,C00-C97,45-54 years,45-54,169
New Mexico,35,Malignant neoplasms,C00-C97,55-64 years,55-64,653
New Mexico,35,Malignant neoplasms,C00-C97,65-74 years,65-74,1171
New Mexico,35,Malignant neoplasms,C00-C97,75-84 years,75-84,1091
New Mexico,35,Malignant neoplasms,C00-C97,85+ years,85+,628
New Mexico,35,Neoplasms of uncertain or unknown behaviour,D37-D48,65-74 years,65-74,27
New Mexico,35,Neoplasms of uncertain or unknown behaviour,D37-D48,75-84 years,75-84,30
New Mexico,35,Neoplasms of uncertain or unknown behaviour,D37-D48,85+ years,85+,22
New Mexico,35,Disorders of thyroid gland,E00-E07,85+ years,85+,12
New Mexico,35,Diabetes mellitus,E10-E14,35-44 years,35-44,30
New Mexico,35,Diabetes mellitus,E10-E14,45-54 years,45-54,72
New Mexico,35,Diabetes mellitus,E10-E14,55-64 years,55-64,123
New Mexico,35,Diabetes mellitus,E10-E14,65-74 years,65-74,208
New Mexico,35,Diabetes mellitus,E10-E14,75-84 years,75-84,201
New Mexico,35,Diabetes mellitus,E10-E14,85+ years,85+,173
New Mexico,35,Malnutrition,E40-E46,65-74 years,65-74,33
New Mexico,35,Malnutrition,E40-E46,75-84 years,75-84,68
New Mexico,35,Malnutrition,E40-E46,85+ years,85+,197
New Mexico,35,Obesity and other hyperalimentation,E65-E68,25-34 years,25-34,10
New Mexico,35,Obesity and other hyperalimentation,E65-E68,35-44 years,35-44,18
New Mexico,35,Obesity and other hyperalimentation,E65-E68,45-54 years,45-54,19
New Mexico,35,Obesity and other hyperalimentation,E65-E68,55-64 years,55-64,33
New Mexico,35,Obesity and other hyperalimentation,E65-E68,65-74 years,65-74,25
New Mexico,35,Metabolic disorders,E70-E88,35-44 years,35-44,11
New Mexico,35,Metabolic disorders,E70-E88,55-64 years,55-64,28
New Mexico,35,Metabolic disorders,E70-E88,65-74 years,65-74,50
New Mexico,35,Metabolic disorders,E70-E88,75-84 years,75-84,75
New Mexico,35,Metabolic disorders,E70-E88,85+ years,85+,75
New Mexico,35,"Organic, including symptomatic, mental disorders",F01-F09,55-64 years,55-64,10
New Mexico,35,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,48
New Mexico,35,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,183
New Mexico,35,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,479
New Mexico,35,Mental and behavioural disorders due to psychoactive substance use,F10-F19,25-34 years,25-34,59
New Mexico,35,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,77
New Mexico,35,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,96
New Mexico,35,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,103
New Mexico,35,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,52
New Mexico,35,Mental and behavioural disorders due to psychoactive substance use,F10-F19,75-84 years,75-84,15
New Mexico,35,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,17
New Mexico,35,Systemic atrophies primarily affecting the central nervous system,G10-G14,75-84 years,75-84,10
New Mexico,35,Extrapyramidal and movement disorders,G20-G25,55-64 years,55-64,12
New Mexico,35,Extrapyramidal and movement disorders,G20-G25,65-74 years,65-74,56
New Mexico,35,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,107
New Mexico,35,Extrapyramidal and movement disorders,G20-G25,85+ years,85+,92
New Mexico,35,Other degenerative diseases of the nervous system,G30-G31,55-64 years,55-64,19
New Mexico,35,Other degenerative diseases of the nervous system,G30-G31,65-74 years,65-74,67
New Mexico,35,Other degenerative diseases of the nervous system,G30-G31,75-84 years,75-84,246
New Mexico,35,Other degenerative diseases of the nervous system,G30-G31,85+ years,85+,519
New Mexico,35,Demyelinating diseases of the central nervous system,G35-G37,65-74 years,65-74,15
New Mexico,35,Diseases of myoneural junction and muscle,G70-G72,75-84 years,75-84,16
